title,gross,valence,arousal,dominance
Hearts in Atlantis ,24185781,0.866000017,0.500666668,0.710666676
Blade: Trinity ,52397389,0.506499991,0.473999992,0.627000004
Outside Providence ,7292175,0.711999993,0.466666674,0.700000003
The Reaping ,25117498,0.676999986,0.421999991,0.623000026
Trucker ,52166,0.493999988,0.609000027,0.5
The Constant Gardener ,33565375,0.745833317,0.327999999,0.476666664
Bend It Like Beckham ,32541719,0.670333336,0.435333326,0.478833333
Room ,14677654,0.730666657,0.316333334,0.488333335
Kiss the Bride ,31937,0.903499991,0.760500014,0.604499996
Copying Beethoven ,352786,0.454000011,0.277499996,0.333500013
Men with Brooms ,4239767,0.38499999,0.153999999,0.301999986
Toy Story ,191796233,0.765500009,0.412999988,0.489500001
Chain Reaction ,20550712,0.423999995,0.655499995,0.626499981
Get Shorty ,72077000,0.74000001,0.593999982,0.666999996
Taxi to the Dark Side ,274661,0.3,0.439599991,0.422400004
Gridiron Gang ,38432823,0.441999994,0.67050001,0.52700001
The Son of No One ,28870,0.692999999,0.309666673,0.539333344
City of Ember ,7871693,0.668500006,0.506000012,0.508000016
Playing for Keeps ,13101142,0.752499998,0.507250004,0.522749998
Swimming Pool ,10105505,0.691000005,0.458666672,0.550333321
Whip It ,13034417,0.203000002,0.851500005,0.435000002
My Bloody Valentine ,51527787,0.459500005,0.762500018,0.513999999
Harold & Kumar Escape from Guantanamo Bay ,38087366,0.483666668,0.62833333,0.511666675
Much Ado About Nothing ,22551000,0.519999981,0.423000008,0.38499999
Choke ,2926565,0.166999996,0.787999988,0.675999999
Riding Giants ,2276368,0.715333343,0.644333333,0.685000002
The Mummy Returns ,202007640,0.501000002,0.5,0.438999996
Planet 51 ,42194060,0.710999995,0.361000001,0.745000005
Rob Roy ,31600000,0.112000003,0.839999974,0.5
The Young Messiah ,6462576,0.796499997,0.576999992,0.668500006
Beloved ,22843047,0.968999982,0.612999976,0.708000004
Independence Day: Resurgence ,102315545,0.833333333,0.457333326,0.723999997
Child's Play 2 ,28501605,0.871999999,0.637666672,0.411333332
Armored ,15988876,0.469000012,0.567000002,0.82249999
American Reunion ,56724080,0.837000012,0.5,0.671999991
Courage ,2246000,0.873999983,0.657499999,0.863999993
The Wild Thornberrys Movie ,39880476,0.609333326,0.635999997,0.56433333
The Horse Boy ,155984,0.640500009,0.45099999,0.486999989
Tupac: Resurrection ,7707563,0.744500011,0.732500017,0.787999988
In the Cut ,4717455,0.472333342,0.419,0.454000006
Thirteen Conversations About One Thing ,3287435,0.612363628,0.376545456,0.50654546
Dolphin Tale ,72279690,0.719500005,0.325000003,0.375
The Possession ,49122319,0.482800001,0.678199995,0.698799992
Transporter 2 ,43095600,0.63166666,0.603999992,0.609000007
Let's Be Cops ,82389560,0.376999989,0.571499988,0.571500018
Sphinx ,800000,0.603999972,0.324000001,0.49000001
The Box ,15045676,0.463499993,0.516499989,0.478499994
Friday the 13th: The Final Chapter ,32600000,0.485624999,0.398125002,0.506999996
Contraband ,66489425,0.177000001,0.875,0.670000017
Twin Falls Idaho ,985341,0.456750005,0.552250005,0.395500001
The Lone Ranger ,89289910,0.324666674,0.325000003,0.436666667
The Order ,7659747,0.811999977,0.267499991,0.737500012
The Crocodile Hunter: Collision Course ,28399192,0.431600004,0.651399994,0.61839999
Like Crazy ,3388210,0.566166672,0.578999991,0.437666665
Crocodile Dundee ,174635000,0.344000012,0.708000004,0.610000014
The Good Heart ,19959,0.870571434,0.436857143,0.677571424
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,78656813,0.447916667,0.530249995,0.495333334
Chasing Amy ,12006514,0.291999996,0.854000002,0.455000013
Interstellar ,187991439,0.708000004,0.702000022,0.621999979
Snakes on a Plane ,34014398,0.407249995,0.593500003,0.529000007
Indiana Jones and the Last Crusade ,197171806,0.611666679,0.614333351,0.667333325
Madea's Witness Protection ,65623128,0.803499989,0.535999998,0.748624995
Hamlet ,4414535,0.573000014,0.270000011,0.397000015
Martha Marcy May Marlene ,2981638,0.703999996,0.273000002,0.245000005
Mystic Pizza ,12793213,0.669499993,0.487749986,0.485500008
Tombstone ,56505065,0.203999996,0.441000015,0.31099999
"Big Mommas: Like Father, Like Son ",37911876,0.789666666,0.420444442,0.605888887
The Prince of Egypt ,101217900,0.837000012,0.502000004,0.816500008
The Man in the Iron Mask ,56876365,0.527333339,0.50011112,0.577444451
The Cell ,61280963,0.541000009,0.375,0.465000004
Never Let Me Go ,2412045,0.468499988,0.407000005,0.375500008
Robin Hood ,105219735,0.404999991,0.522333334,0.379333337
Exorcist: The Beginning ,41814863,0.637249995,0.632500008,0.659250021
The Tree of Life ,13303319,0.746999999,0.290000002,0.601000001
Frailty ,13103828,0.38499999,0.400000006,0.217999995
Chariots of Fire ,58800000,0.417333335,0.761666675,0.642999987
License to Wed ,43792641,0.6875,0.539499998,0.577500015
Mad Hot Ballroom ,8044906,0.415000003,0.763000011,0.434500009
Riding in Cars with Boys ,29781453,0.730500013,0.51275,0.50925
Gangster's Paradise: Jerusalema ,4958,0.583499998,0.686500013,0.725499988
Austin Powers: International Man of Mystery ,53868030,0.629416669,0.580499999,0.673583339
Six Days Seven Nights ,74329966,0.632399988,0.298799995,0.382200003
Dick ,6241697,0.259000003,0.597000003,0.410000011
A Serious Man ,9190525,0.575200009,0.493600005,0.69320001
The Spy Next Door ,24268828,0.404500008,0.437499993,0.475499988
Hellboy II: The Golden Army ,75754670,0.609499991,0.625,0.755500019
Miracles from Heaven ,61693523,0.876999998,0.490399998,0.698600006
There Be Dragons ,1068392,0.541000009,0.82099998,0.712000012
The Gift ,43771291,0.882333338,0.646999995,0.619999995
Moon ,5009677,0.672999978,0.232999995,0.546999991
The Golden Compass ,70083519,0.69266667,0.351999998,0.549000005
The Princess and the Cobbler ,669276,0.69749999,0.485999987,0.468999997
The Caveman's Valentine ,687081,0.561500005,0.629500002,0.495999992
"Girl, Interrupted ",28871190,0.294166664,0.589333345,0.434666668
Supernova ,14218868,0.728999972,0.672999978,0.827000022
Mortal Kombat: Annihilation ,35927406,0.1322,0.798000002,0.524800003
Multiplicity ,20101861,0.661000013,0.521666666,0.705666681
Up Close & Personal ,51045801,0.663125006,0.333749996,0.513625007
Snow White and the Seven Dwarfs ,184925485,0.582428575,0.304428569,0.369857137
Dead Poets Society ,95860116,0.424000014,0.529249988,0.521500006
Agent Cody Banks ,47285499,0.517333319,0.364333332,0.643333336
Witless Protection ,4131640,0.743333327,0.495333329,0.672500002
It's All Gone Pete Tong ,120620,0.42233333,0.389666662,0.293666671
In the Land of Women ,11043445,0.609249994,0.463999994,0.546000004
Quills ,7060876,0.521000028,0.216000006,0.263000011
War ,22466994,0.022,0.89200002,0.726999998
An Inconvenient Truth ,23808111,0.577200009,0.53860001,0.593200004
Pirates of the Caribbean: On Stranger Tides ,241063875,0.40925001,0.563749999,0.493749999
Boomerang ,70100000,0.531000018,0.625,0.5
Four Brothers ,74484168,0.74666667,0.315666666,0.508333335
Hulk ,132122995,0.460000008,0.74000001,0.75
Phenomenon ,104632573,0.625,0.721000016,0.84799999
Joyful Noise ,30920167,0.802750006,0.772500008,0.625000015
"Sex, Lies, and Videotape ",24741700,0.451499999,0.677750006,0.419250004
The Contender ,17804273,0.49333333,0.715000014,0.70933334
To Save a Life ,3773863,0.781749994,0.428750005,0.683749989
Sanctum ,23070045,0.521000028,0.437999994,0.657000005
The Heart of Me ,196067,0.866000017,0.500666668,0.710666676
Shanghai Knights ,60470220,0.665499985,0.445500001,0.671999991
Licence to Kill ,34667015,0.066,0.949999988,0.715999991
Titanic ,658672302,0.512499988,0.719500005,0.803000003
Head Over Heels ,10397365,0.51524999,0.388250001,0.495250009
Raising Cain ,21370057,0.758666674,0.51,0.683666666
Next Day Air ,10017041,0.669999997,0.20933333,0.39533333
Seven Psychopaths ,14989761,0.262999997,0.708666662,0.472333342
Bride Wars ,58715510,0.430999987,0.800000012,0.652999997
Jade ,9795017,0.429499984,0.484999999,0.42750001
Dumb and Dumberer: When Harry Met Lloyd ,26096584,0.353999987,0.369500011,0.270499989
The Mirror Has Two Faces ,41252428,0.59299998,0.272249997,0.461250007
I Still Know What You Did Last Summer ,39989008,0.740499993,0.367666667,0.5795
The Shaggy Dog ,61112916,0.489666661,0.517333329,0.440666666
13 Going on 30 ,56044241,0.50999999,0.441000015,0.444000006
The Big Hit ,27052167,0.518499993,0.759499997,0.745499998
Double Impact ,30102717,0.507999994,0.5625,0.592250004
The Remains of the Day ,22954968,0.621749997,0.290999997,0.495250002
The Godfather: Part III ,66676062,0.498199993,0.401399994,0.401999998
Back to the Future ,210609762,0.663000003,0.49849999,0.561000004
Saw III ,80150343,0.316000015,0.541000009,0.518000007
Snow Day ,60008303,0.657333334,0.374000003,0.36166666
Teenage Mutant Ninja Turtles: Out of the Shadows ,81638674,0.486666669,0.538499991,0.461500006
Grease ,181360000,0.252499998,0.432500005,0.336999997
Higher Ground ,841206,0.596600008,0.484799999,0.602600002
Angels & Demons ,133375846,0.504000001,0.559750002,0.620250002
The East ,2268296,0.50999999,0.25,0.317000002
The Brass Teapot ,6643,0.489500001,0.214999996,0.399499997
Kung Fu Panda 3 ,143523463,0.646000028,0.194000006,0.405999988
Knock Off ,10076136,0.312000006,0.531000018,0.52700001
Lakeview Terrace ,39263506,0.61500001,0.268999994,0.411000013
Dreaming of Joseph Lees ,7680,0.686599994,0.345599991,0.379199994
Wild Wild West ,113745408,0.436999992,0.629500002,0.582000002
Tales from the Crypt: Demon Knight ,21088568,0.356399992,0.591000003,0.533200002
Friends with Benefits ,55802754,0.914500013,0.435749993,0.6505
Scott Pilgrim vs. the World ,31494270,0.53033333,0.469999999,0.537999998
Alvin and the Chipmunks: Chipwrecked ,133103929,0.573000014,0.561999977,0.409000009
The Mechanic ,29113588,0.541249998,0.521250002,0.638749987
Lone Star ,13269963,0.519250002,0.342250008,0.412250005
The Whole Nine Yards ,57262492,0.557666659,0.262666663,0.416000009
Alien 3 ,55473600,0.361249994,0.516999997,0.508750007
Killer Joe ,1987762,0.041000001,0.971000016,0.542999983
Brick Mansions ,20285518,0.59966667,0.479000002,0.620666673
Mad Max: Fury Road ,153629485,0.3436,0.680800015,0.458600003
The Producers ,19377727,0.705750003,0.610499993,0.786500007
Penguins of Madagascar ,83348920,0.61500001,0.296000004,0.307000011
Malibu's Most Wanted ,34308901,0.715499997,0.537500009,0.595499992
The Lake House ,52320979,0.68566668,0.211666663,0.516333342
"Definitely, Maybe ",31973840,0.621333341,0.381999999,0.702333331
Finding Nemo ,380838870,0.784999996,0.512000009,0.621999979
Labor Day ,13362308,0.644999993,0.502599996,0.643000007
Terminator 2: Judgment Day ,204843350,0.378000004,0.492857141,0.570000001
Action Jackson ,20257000,0.716499984,0.800000012,0.707499981
Slow Burn ,1181197,0.253999996,0.486199993,0.318000001
A Nightmare on Elm Street ,26505000,0.297749994,0.605249994,0.400750004
The Lucky One ,60443237,0.748999993,0.391333342,0.627666672
Interview with the Assassin ,47329,0.266399999,0.869799995,0.662800002
Auto Focus ,2062066,0.630499989,0.475500003,0.574000001
Baby Geniuses ,27141959,0.857500017,0.516000003,0.650500014
Harry Potter and the Order of the Phoenix ,292000866,0.673999989,0.368399999,0.588199997
The Prestige ,53082743,0.917999983,0.593999982,0.907000005
The Darkest Hour ,21426805,0.510499999,0.341499999,0.413499996
The Unborn ,42638165,0.312000006,0.300000012,0.216000006
Spider ,1641788,0.244499996,0.632499993,0.399000004
The Last Legion ,5932060,0.636500016,0.55250001,0.798500001
Antarctica: A Year on Ice ,287761,0.579833339,0.35133333,0.387166666
The Last Sin Eater ,379643,0.350600004,0.614400005,0.508599997
Call + Response ,215185,0.696571427,0.534857137,0.61742858
The Wash ,10097096,0.606666664,0.362333337,0.363666664
The Chronicles of Narnia: The Voyage of the Dawn Treader ,104383624,0.689600003,0.517399994,0.556999993
Identity ,51475962,0.654999991,0.388999999,0.59799999
Priest ,29136626,0.583000004,0.304000005,0.665500015
Wrath of the Titans ,83640426,0.291499994,0.769250005,0.649999999
Pirate Radio ,7994115,0.364500009,0.57100001,0.458500013
Gulliver's Travels ,42776259,0.889333328,0.669999997,0.605666677
"First Love, Last Rites ",40542,0.818500001,0.5295,0.672749996
Percy Jackson: Sea of Monsters ,68558662,0.483000003,0.643999994,0.592500001
What a Girl Wants ,35990505,0.723666668,0.549000015,0.544666658
Sense and Sensibility ,42700000,0.703000009,0.418400002,0.464600009
The Holiday ,63224849,0.943500012,0.476000011,0.55250001
Unbroken ,115603980,0.550000012,0.224000007,0.601999998
Go ,16842303,0.50999999,0.441000015,0.444000006
Panic Room ,95308367,0.563499993,0.471750006,0.466250002
Hart's War ,19076815,0.332500003,0.640500009,0.586999997
The Texas Chainsaw Massacre 2 ,8025872,0.199000007,0.845500022,0.637999982
Drag Me to Hell ,42057340,0.204000005,0.761999995,0.456499994
Twilight ,191449475,0.621999979,0.340999991,0.633000016
Live and Let Die ,35400000,0.44442857,0.648999985,0.480000002
Extract ,10814185,0.501333346,0.617000004,0.578000009
Sphere ,36976367,0.633000016,0.27700001,0.5
Swordfish ,69772969,0.56400001,0.519999981,0.442000002
Woman in Gold ,33305037,0.748499997,0.650250003,0.553499989
Waiting for Guffman ,2892582,0.2315,0.252999991,0.298500001
Secondhand Lions ,41407470,0.363000005,0.553000003,0.482499987
20 Dates ,536767,0.603999972,0.231000006,0.400000006
Dodgeball: A True Underdog Story ,114324072,0.599666675,0.417333325,0.569000001
Chicken Run ,106793915,0.621999999,0.650333325,0.459666659
Groundhog Day ,70906973,0.551999986,0.296499997,0.383000001
Stuart Little ,140015224,0.38499999,0.159999996,0.213
The Pirates! Band of Misfits ,31051126,0.325666666,0.597333332,0.492333333
Charlie's Angels: Full Throttle ,100685880,0.77299999,0.383400008,0.727399993
Blended ,46280507,0.514500007,0.435000002,0.550000012
Things We Lost in the Fire ,2849142,0.346999997,0.574000001,0.442799991
The Spectacular Now ,6851969,0.947000027,0.74000001,0.887000024
"Dude, Where's My Car? ",46729374,0.792500019,0.448000014,0.557500005
Down and Out with the Dolls ,58936,0.728999972,0.32100001,0.330000013
Cape Fear ,79100000,0.175000002,0.606285698,0.324285716
10 Days in a Madhouse ,14616,0.437499993,0.502499998,0.414499998
Duel in the Sun ,20400000,0.573999986,0.547999993,0.63499999
Grace Unplugged ,2507106,0.604500011,0.407499999,0.459749997
Psycho Beach Party ,265107,0.684250004,0.697749987,0.524999999
When Did You Last See Your Father? ,1071240,0.778999999,0.375000007,0.648250006
Teenage Mutant Ninja Turtles ,190871240,0.523600006,0.57759999,0.522200006
How to Lose a Guy in 10 Days ,105807520,0.373249996,0.464999996,0.333500002
The Bank Job ,30028592,0.588666658,0.398333331,0.630666673
The Singing Detective ,336456,0.660166666,0.598333319,0.600166664
Devil ,33583175,0.254000001,0.729499996,0.484500006
Bowling for Columbine ,21244913,0.588,0.402250007,0.337750003
Mirrors ,30691439,0.676999986,0.310000002,0.437999994
From Hell ,31598308,0.02,0.917999983,0.564999998
Diary of the Dead ,952620,0.297666674,0.531666656,0.404000004
Very Bad Things ,9801782,0.251999998,0.485800004,0.35
Chasing Liberty ,12189514,0.507333338,0.762333333,0.582000017
Sabotage ,10499968,0.135000005,0.906000018,0.5
Transformers: Age of Extinction ,245428137,0.404875005,0.494249998,0.528749995
Escape from Alcatraz ,36500000,0.366000012,0.75999999,0.48300001
Facing the Giants ,10174663,0.606999993,0.464333331,0.65533334
Fool's Gold ,70224196,0.32925,0.67324999,0.366249993
8: The Mormon Proposition ,99851,0.626999974,0.75,0.564999998
Step Up ,65269010,0.520999998,0.335000008,0.359999999
The Adventures of Pluto Nash ,4411102,0.869749993,0.839499995,0.762249991
The Finest Hours ,27550735,0.510499999,0.341499999,0.413499996
Anna and the King ,39251128,0.676999986,0.689999998,0.89200002
Ladder 49 ,74540762,0.560000002,0.437999994,0.35800001
Mr. Holland's Opus ,82528097,0.458000004,0.368000001,0.391000003
Inside Llewyn Davis ,13214255,0.618499994,0.482999995,0.611000001
Bicentennial Man ,58220776,0.619500011,0.517750002,0.651000015
Side Effects ,32154410,0.592599994,0.534000003,0.61699999
Teeth ,347578,0.457999989,0.429499999,0.450499997
The Expendables 2 ,85017401,0.479000002,0.49000001,0.423000008
Say It Isn't So ,5516708,0.57099998,0.310000002,0.481999993
The Shipping News ,11405825,0.633666674,0.468999992,0.497333338
Superman IV: The Quest for Peace ,15681020,0.859000003,0.392800011,0.659000003
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,128505958,0.753583337,0.461583329,0.6865
Your Sister's Sister ,1573712,0.916000009,0.324000001,0.561999977
Impostor ,6114237,0.135000005,0.703999996,0.442000002
A Single Man ,9166863,0.556200004,0.471200001,0.564400005
Miss Potter ,2975649,0.484000007,0.441666673,0.370666663
Notting Hill ,116006080,0.61500001,0.352999985,0.518000007
Redemption Road ,27012,0.569666664,0.420000007,0.481666674
Predators ,52000688,0.143000007,0.75999999,0.77700001
Blood Ties ,41229,0.440999992,0.574000001,0.507999986
Friday the 13th Part VII: The New Blood ,19170001,0.537124997,0.458000004,0.449624997
