title,avg_valence,avg_arousal,avg_dominance
Some Like It Hot ,0.698600006,0.492599994,0.524599999
Welcome to Mooseport ,0.909999986,0.555666665,0.666666647
Harry Potter and the Sorcerer's Stone ,0.372600001,0.487600005,0.488
Guess Who ,0.639999986,0.463,0.442000002
The Lost World: Jurassic Park ,0.570399994,0.496199995,0.423399997
Dinner Rush ,0.542333335,0.673999995,0.484666665
Hobo with a Shotgun ,0.261500008,0.65549998,0.48300001
Mambo Italiano ,0.808000028,0.621999979,0.444999993
How to Deal ,0.680999994,0.501666655,0.540333321
Rush Hour 3 ,0.456249997,0.578249998,0.475499995
The Last Airbender ,0.80400002,0.535000026,0.745000005
Meet Dave ,0.754999995,0.539499998,0.596499979
Dante's Peak ,0.588499993,0.524499997,0.643999994
Burn After Reading ,0.426400006,0.522399992,0.4588
Safe Haven ,0.791000009,0.28549999,0.652999997
Bullets Over Broadway ,0.407999992,0.79400003,0.634000003
The Nativity Story ,0.679333329,0.388333331,0.695666651
Triple 9 ,0.584999979,0.38499999,0.481000006
Shadow Conspiracy ,0.213499993,0.564999998,0.405000009
Scream 4 ,0.216499999,0.881999999,0.526999995
Hearts in Atlantis ,0.866000017,0.500666668,0.710666676
Blade: Trinity ,0.506499991,0.473999992,0.627000004
Outside Providence ,0.711999993,0.466666674,0.700000003
The Reaping ,0.676999986,0.421999991,0.623000026
Trucker ,0.493999988,0.609000027,0.5
The Constant Gardener ,0.745833317,0.327999999,0.476666664
Bend It Like Beckham ,0.670333336,0.435333326,0.478833333
Room ,0.730666657,0.316333334,0.488333335
Kiss the Bride ,0.903499991,0.760500014,0.604499996
Copying Beethoven ,0.454000011,0.277499996,0.333500013
Men with Brooms ,0.38499999,0.153999999,0.301999986
Toy Story ,0.765500009,0.412999988,0.489500001
Chain Reaction ,0.423999995,0.655499995,0.626499981
Get Shorty ,0.74000001,0.593999982,0.666999996
Taxi to the Dark Side ,0.3,0.439599991,0.422400004
Gridiron Gang ,0.441999994,0.67050001,0.52700001
The Son of No One ,0.692999999,0.309666673,0.539333344
City of Ember ,0.668500006,0.506000012,0.508000016
Playing for Keeps ,0.752499998,0.507250004,0.522749998
Swimming Pool ,0.691000005,0.458666672,0.550333321
Whip It ,0.203000002,0.851500005,0.435000002
My Bloody Valentine ,0.459500005,0.762500018,0.513999999
Harold & Kumar Escape from Guantanamo Bay ,0.483666668,0.62833333,0.511666675
Much Ado About Nothing ,0.519999981,0.423000008,0.38499999
Choke ,0.166999996,0.787999988,0.675999999
Riding Giants ,0.715333343,0.644333333,0.685000002
The Mummy Returns ,0.501000002,0.5,0.438999996
Planet 51 ,0.710999995,0.361000001,0.745000005
Rob Roy ,0.112000003,0.839999974,0.5
The Young Messiah ,0.796499997,0.576999992,0.668500006
Beloved ,0.968999982,0.612999976,0.708000004
Independence Day: Resurgence ,0.833333333,0.457333326,0.723999997
Child's Play 2 ,0.871999999,0.637666672,0.411333332
Armored ,0.469000012,0.567000002,0.82249999
American Reunion ,0.837000012,0.5,0.671999991
Courage ,0.873999983,0.657499999,0.863999993
The Wild Thornberrys Movie ,0.609333326,0.635999997,0.56433333
The Horse Boy ,0.640500009,0.45099999,0.486999989
Tupac: Resurrection ,0.744500011,0.732500017,0.787999988
In the Cut ,0.472333342,0.419,0.454000006
Thirteen Conversations About One Thing ,0.612363628,0.376545456,0.50654546
Dolphin Tale ,0.719500005,0.325000003,0.375
The Possession ,0.482800001,0.678199995,0.698799992
Transporter 2 ,0.63166666,0.603999992,0.609000007
Let's Be Cops ,0.376999989,0.571499988,0.571500018
Sphinx ,0.603999972,0.324000001,0.49000001
The Box ,0.463499993,0.516499989,0.478499994
Friday the 13th: The Final Chapter ,0.485624999,0.398125002,0.506999996
Contraband ,0.177000001,0.875,0.670000017
Twin Falls Idaho ,0.456750005,0.552250005,0.395500001
The Lone Ranger ,0.324666674,0.325000003,0.436666667
The Order ,0.811999977,0.267499991,0.737500012
The Crocodile Hunter: Collision Course ,0.431600004,0.651399994,0.61839999
Like Crazy ,0.566166672,0.578999991,0.437666665
Crocodile Dundee ,0.344000012,0.708000004,0.610000014
The Good Heart ,0.870571434,0.436857143,0.677571424
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,0.447916667,0.530249995,0.495333334
Chasing Amy ,0.291999996,0.854000002,0.455000013
Interstellar ,0.708000004,0.702000022,0.621999979
Snakes on a Plane ,0.407249995,0.593500003,0.529000007
Indiana Jones and the Last Crusade ,0.611666679,0.614333351,0.667333325
Madea's Witness Protection ,0.803499989,0.535999998,0.748624995
Hamlet ,0.573000014,0.270000011,0.397000015
Martha Marcy May Marlene ,0.703999996,0.273000002,0.245000005
Mystic Pizza ,0.669499993,0.487749986,0.485500008
Tombstone ,0.203999996,0.441000015,0.31099999
"Big Mommas: Like Father, Like Son ",0.789666666,0.420444442,0.605888887
The Prince of Egypt ,0.837000012,0.502000004,0.816500008
The Man in the Iron Mask ,0.527333339,0.50011112,0.577444451
The Cell ,0.541000009,0.375,0.465000004
Never Let Me Go ,0.468499988,0.407000005,0.375500008
Robin Hood ,0.404999991,0.522333334,0.379333337
Exorcist: The Beginning ,0.637249995,0.632500008,0.659250021
The Tree of Life ,0.746999999,0.290000002,0.601000001
Frailty ,0.38499999,0.400000006,0.217999995
Chariots of Fire ,0.417333335,0.761666675,0.642999987
License to Wed ,0.6875,0.539499998,0.577500015
Mad Hot Ballroom ,0.415000003,0.763000011,0.434500009
Riding in Cars with Boys ,0.730500013,0.51275,0.50925
Gangster's Paradise: Jerusalema ,0.583499998,0.686500013,0.725499988
Austin Powers: International Man of Mystery ,0.629416669,0.580499999,0.673583339
Six Days Seven Nights ,0.632399988,0.298799995,0.382200003
Dick ,0.259000003,0.597000003,0.410000011
A Serious Man ,0.575200009,0.493600005,0.69320001
The Spy Next Door ,0.404500008,0.437499993,0.475499988
Hellboy II: The Golden Army ,0.609499991,0.625,0.755500019
Miracles from Heaven ,0.876999998,0.490399998,0.698600006
There Be Dragons ,0.541000009,0.82099998,0.712000012
The Gift ,0.882333338,0.646999995,0.619999995
Moon ,0.672999978,0.232999995,0.546999991
The Golden Compass ,0.69266667,0.351999998,0.549000005
The Princess and the Cobbler ,0.69749999,0.485999987,0.468999997
The Caveman's Valentine ,0.561500005,0.629500002,0.495999992
"Girl, Interrupted ",0.294166664,0.589333345,0.434666668
Supernova ,0.728999972,0.672999978,0.827000022
Mortal Kombat: Annihilation ,0.1322,0.798000002,0.524800003
Multiplicity ,0.661000013,0.521666666,0.705666681
Up Close & Personal ,0.663125006,0.333749996,0.513625007
Snow White and the Seven Dwarfs ,0.582428575,0.304428569,0.369857137
Dead Poets Society ,0.424000014,0.529249988,0.521500006
Agent Cody Banks ,0.517333319,0.364333332,0.643333336
Witless Protection ,0.743333327,0.495333329,0.672500002
It's All Gone Pete Tong ,0.42233333,0.389666662,0.293666671
In the Land of Women ,0.609249994,0.463999994,0.546000004
Quills ,0.521000028,0.216000006,0.263000011
War ,0.022,0.89200002,0.726999998
An Inconvenient Truth ,0.577200009,0.53860001,0.593200004
Pirates of the Caribbean: On Stranger Tides ,0.40925001,0.563749999,0.493749999
Boomerang ,0.531000018,0.625,0.5
Four Brothers ,0.74666667,0.315666666,0.508333335
Hulk ,0.460000008,0.74000001,0.75
Phenomenon ,0.625,0.721000016,0.84799999
Joyful Noise ,0.802750006,0.772500008,0.625000015
"Sex, Lies, and Videotape ",0.451499999,0.677750006,0.419250004
The Contender ,0.49333333,0.715000014,0.70933334
To Save a Life ,0.781749994,0.428750005,0.683749989
Sanctum ,0.521000028,0.437999994,0.657000005
The Heart of Me ,0.866000017,0.500666668,0.710666676
Shanghai Knights ,0.665499985,0.445500001,0.671999991
Licence to Kill ,0.066,0.949999988,0.715999991
Titanic ,0.512499988,0.719500005,0.803000003
Head Over Heels ,0.51524999,0.388250001,0.495250009
Raising Cain ,0.758666674,0.51,0.683666666
Next Day Air ,0.669999997,0.20933333,0.39533333
Seven Psychopaths ,0.262999997,0.708666662,0.472333342
Bride Wars ,0.430999987,0.800000012,0.652999997
Jade ,0.429499984,0.484999999,0.42750001
Dumb and Dumberer: When Harry Met Lloyd ,0.353999987,0.369500011,0.270499989
The Mirror Has Two Faces ,0.59299998,0.272249997,0.461250007
I Still Know What You Did Last Summer ,0.740499993,0.367666667,0.5795
The Shaggy Dog ,0.489666661,0.517333329,0.440666666
13 Going on 30 ,0.50999999,0.441000015,0.444000006
The Big Hit ,0.518499993,0.759499997,0.745499998
Double Impact ,0.507999994,0.5625,0.592250004
The Remains of the Day ,0.621749997,0.290999997,0.495250002
The Godfather: Part III ,0.498199993,0.401399994,0.401999998
Back to the Future ,0.663000003,0.49849999,0.561000004
Saw III ,0.316000015,0.541000009,0.518000007
Snow Day ,0.657333334,0.374000003,0.36166666
Teenage Mutant Ninja Turtles: Out of the Shadows ,0.486666669,0.538499991,0.461500006
Grease ,0.252499998,0.432500005,0.336999997
Higher Ground ,0.596600008,0.484799999,0.602600002
Angels & Demons ,0.504000001,0.559750002,0.620250002
The East ,0.50999999,0.25,0.317000002
The Brass Teapot ,0.489500001,0.214999996,0.399499997
Kung Fu Panda 3 ,0.646000028,0.194000006,0.405999988
Knock Off ,0.312000006,0.531000018,0.52700001
Lakeview Terrace ,0.61500001,0.268999994,0.411000013
Dreaming of Joseph Lees ,0.686599994,0.345599991,0.379199994
Wild Wild West ,0.436999992,0.629500002,0.582000002
Tales from the Crypt: Demon Knight ,0.356399992,0.591000003,0.533200002
Friends with Benefits ,0.914500013,0.435749993,0.6505
Scott Pilgrim vs. the World ,0.53033333,0.469999999,0.537999998
Alvin and the Chipmunks: Chipwrecked ,0.573000014,0.561999977,0.409000009
The Mechanic ,0.541249998,0.521250002,0.638749987
Lone Star ,0.519250002,0.342250008,0.412250005
The Whole Nine Yards ,0.557666659,0.262666663,0.416000009
Alien 3 ,0.361249994,0.516999997,0.508750007
Killer Joe ,0.041000001,0.971000016,0.542999983
Brick Mansions ,0.59966667,0.479000002,0.620666673
Mad Max: Fury Road ,0.3436,0.680800015,0.458600003
The Producers ,0.705750003,0.610499993,0.786500007
Penguins of Madagascar ,0.61500001,0.296000004,0.307000011
Malibu's Most Wanted ,0.715499997,0.537500009,0.595499992
The Lake House ,0.68566668,0.211666663,0.516333342
"Definitely, Maybe ",0.621333341,0.381999999,0.702333331
Finding Nemo ,0.784999996,0.512000009,0.621999979
Labor Day ,0.644999993,0.502599996,0.643000007
Terminator 2: Judgment Day ,0.378000004,0.492857141,0.570000001
Action Jackson ,0.716499984,0.800000012,0.707499981
Slow Burn ,0.253999996,0.486199993,0.318000001
A Nightmare on Elm Street ,0.297749994,0.605249994,0.400750004
The Lucky One ,0.748999993,0.391333342,0.627666672
Interview with the Assassin ,0.266399999,0.869799995,0.662800002
Auto Focus ,0.630499989,0.475500003,0.574000001
Baby Geniuses ,0.857500017,0.516000003,0.650500014
Harry Potter and the Order of the Phoenix ,0.673999989,0.368399999,0.588199997
The Prestige ,0.917999983,0.593999982,0.907000005
The Darkest Hour ,0.510499999,0.341499999,0.413499996
The Unborn ,0.312000006,0.300000012,0.216000006
Spider ,0.244499996,0.632499993,0.399000004
The Last Legion ,0.636500016,0.55250001,0.798500001
Antarctica: A Year on Ice ,0.579833339,0.35133333,0.387166666
The Last Sin Eater ,0.350600004,0.614400005,0.508599997
Call + Response ,0.696571427,0.534857137,0.61742858
The Wash ,0.606666664,0.362333337,0.363666664
The Chronicles of Narnia: The Voyage of the Dawn Treader ,0.689600003,0.517399994,0.556999993
Identity ,0.654999991,0.388999999,0.59799999
Priest ,0.583000004,0.304000005,0.665500015
Wrath of the Titans ,0.291499994,0.769250005,0.649999999
Pirate Radio ,0.364500009,0.57100001,0.458500013
Gulliver's Travels ,0.889333328,0.669999997,0.605666677
"First Love, Last Rites ",0.818500001,0.5295,0.672749996
Percy Jackson: Sea of Monsters ,0.483000003,0.643999994,0.592500001
What a Girl Wants ,0.723666668,0.549000015,0.544666658
Sense and Sensibility ,0.703000009,0.418400002,0.464600009
The Holiday ,0.943500012,0.476000011,0.55250001
Unbroken ,0.550000012,0.224000007,0.601999998
Go ,0.50999999,0.441000015,0.444000006
Panic Room ,0.563499993,0.471750006,0.466250002
Hart's War ,0.332500003,0.640500009,0.586999997
The Texas Chainsaw Massacre 2 ,0.199000007,0.845500022,0.637999982
Drag Me to Hell ,0.204000005,0.761999995,0.456499994
Twilight ,0.621999979,0.340999991,0.633000016
Live and Let Die ,0.44442857,0.648999985,0.480000002
Extract ,0.501333346,0.617000004,0.578000009
Sphere ,0.633000016,0.27700001,0.5
Swordfish ,0.56400001,0.519999981,0.442000002
Woman in Gold ,0.748499997,0.650250003,0.553499989
Waiting for Guffman ,0.2315,0.252999991,0.298500001
Secondhand Lions ,0.363000005,0.553000003,0.482499987
20 Dates ,0.603999972,0.231000006,0.400000006
Dodgeball: A True Underdog Story ,0.599666675,0.417333325,0.569000001
Chicken Run ,0.621999999,0.650333325,0.459666659
Groundhog Day ,0.551999986,0.296499997,0.383000001
Stuart Little ,0.38499999,0.159999996,0.213
The Pirates! Band of Misfits ,0.325666666,0.597333332,0.492333333
Charlie's Angels: Full Throttle ,0.77299999,0.383400008,0.727399993
Blended ,0.514500007,0.435000002,0.550000012
Things We Lost in the Fire ,0.346999997,0.574000001,0.442799991
The Spectacular Now ,0.947000027,0.74000001,0.887000024
"Dude, Where's My Car? ",0.792500019,0.448000014,0.557500005
Down and Out with the Dolls ,0.728999972,0.32100001,0.330000013
Cape Fear ,0.175000002,0.606285698,0.324285716
10 Days in a Madhouse ,0.437499993,0.502499998,0.414499998
Duel in the Sun ,0.573999986,0.547999993,0.63499999
Grace Unplugged ,0.604500011,0.407499999,0.459749997
Psycho Beach Party ,0.684250004,0.697749987,0.524999999
When Did You Last See Your Father? ,0.778999999,0.375000007,0.648250006
Teenage Mutant Ninja Turtles ,0.523600006,0.57759999,0.522200006
How to Lose a Guy in 10 Days ,0.373249996,0.464999996,0.333500002
The Bank Job ,0.588666658,0.398333331,0.630666673
The Singing Detective ,0.660166666,0.598333319,0.600166664
Devil ,0.254000001,0.729499996,0.484500006
Bowling for Columbine ,0.588,0.402250007,0.337750003
Mirrors ,0.676999986,0.310000002,0.437999994
From Hell ,0.02,0.917999983,0.564999998
Diary of the Dead ,0.297666674,0.531666656,0.404000004
Very Bad Things ,0.251999998,0.485800004,0.35
Chasing Liberty ,0.507333338,0.762333333,0.582000017
Sabotage ,0.135000005,0.906000018,0.5
Transformers: Age of Extinction ,0.404875005,0.494249998,0.528749995
Escape from Alcatraz ,0.366000012,0.75999999,0.48300001
Facing the Giants ,0.606999993,0.464333331,0.65533334
Fool's Gold ,0.32925,0.67324999,0.366249993
8: The Mormon Proposition ,0.626999974,0.75,0.564999998
Step Up ,0.520999998,0.335000008,0.359999999
The Adventures of Pluto Nash ,0.869749993,0.839499995,0.762249991
The Finest Hours ,0.510499999,0.341499999,0.413499996
Anna and the King ,0.676999986,0.689999998,0.89200002
Ladder 49 ,0.560000002,0.437999994,0.35800001
Mr. Holland's Opus ,0.458000004,0.368000001,0.391000003
Inside Llewyn Davis ,0.618499994,0.482999995,0.611000001
Bicentennial Man ,0.619500011,0.517750002,0.651000015
Side Effects ,0.592599994,0.534000003,0.61699999
Teeth ,0.457999989,0.429499999,0.450499997
The Expendables 2 ,0.479000002,0.49000001,0.423000008
Say It Isn't So ,0.57099998,0.310000002,0.481999993
The Shipping News ,0.633666674,0.468999992,0.497333338
Superman IV: The Quest for Peace ,0.859000003,0.392800011,0.659000003
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,0.753583337,0.461583329,0.6865
Your Sister's Sister ,0.916000009,0.324000001,0.561999977
Impostor ,0.135000005,0.703999996,0.442000002
A Single Man ,0.556200004,0.471200001,0.564400005
Miss Potter ,0.484000007,0.441666673,0.370666663
Notting Hill ,0.61500001,0.352999985,0.518000007
Redemption Road ,0.569666664,0.420000007,0.481666674
Predators ,0.143000007,0.75999999,0.77700001
Blood Ties ,0.440999992,0.574000001,0.507999986
Friday the 13th Part VII: The New Blood ,0.537124997,0.458000004,0.449624997
The Greatest Game Ever Played ,0.836400008,0.700199997,0.5454
Anchorman 2: The Legend Continues ,0.671272728,0.462909089,0.631727273
Get Low ,0.516000003,0.40699999,0.384499997
A Million Ways to Die in the West ,0.371142859,0.556857139,0.439857138
The Family Stone ,0.453666667,0.453999996,0.526333332
Talladega Nights: The Ballad of Ricky Bobby ,0.687666655,0.363333335,0.434000005
Killing Zoe ,0.066,0.949999988,0.715999991
Here Comes the Boom ,0.618499994,0.473749995,0.612500012
Vanilla Sky ,0.831999987,0.225000001,0.342500001
Bad Boys II ,0.234500006,0.587250002,0.39175
Secretariat ,0.518000007,0.458999991,0.597000003
Heartbreakers ,0.206333329,0.702000002,0.415999999
The Princess and the Frog ,0.662,0.433999985,0.385000005
The Abyss ,0.352999985,0.725000024,0.296000004
Buffalo Soldiers ,0.430500001,0.618000001,0.647500008
Sorority Row ,0.50666666,0.451666673,0.49999999
The Mortal Instruments: City of Bones ,0.478625001,0.534375004,0.528374996
Justin Bieber: Never Say Never ,0.57099998,0.310000002,0.481999993
Dolphin Tale 2 ,0.719500005,0.325000003,0.375
Love Stinks ,0.689142857,0.538428571,0.526714282
Captain Phillips ,0.551999986,0.652999997,0.966000021
Fantasia ,0.898000002,0.694000006,0.43599999
The Maze Runner ,0.448499992,0.67749998,0.538000017
Little Boy ,0.515500009,0.275999993,0.328999996
The Great Debaters ,0.701666663,0.665833334,0.743833338
The Woman in Black ,0.528199995,0.546799999,0.463599992
Kick-Ass ,0.307000001,0.780999998,0.460333337
The Last Shot ,0.474000007,0.642500013,0.657000005
Steel ,0.521000028,0.419999987,0.713999987
What's Eating Gilbert Grape ,0.77274999,0.338249998,0.402499996
Big Fat Liar ,0.347333328,0.515666664,0.462666656
The Dark Knight ,0.324749991,0.497249998,0.530499995
American Pie ,0.736999989,0.417500004,0.358999997
Romeo Is Bleeding ,0.088000003,0.829999983,0.376999989
Code Name: The Cleaner ,0.571833327,0.385666668,0.511999999
Divergent ,0.417499997,0.636250004,0.591749996
Rabbit Hole ,0.60800001,0.320000008,0.285500005
Get Over It ,0.74000001,0.593999982,0.666999996
Almost Famous ,0.886000007,0.769999981,0.834500015
The Firm ,0.748000006,0.456333329,0.814666669
The Big Year ,0.647249997,0.374250002,0.541499995
I Know What You Did Last Summer ,0.742799997,0.4162,0.627600002
Milk ,0.816999972,0.270000011,0.326999992
The Tourist ,0.745000005,0.479999989,0.430000007
The Other Boleyn Girl ,0.74000001,0.572000027,0.442999989
Beginners ,0.49000001,0.479999989,0.386999995
Vanity Fair ,0.6505,0.454999998,0.596000001
The Lost City ,0.523000002,0.597000003,0.328000009
Ted ,0.712000012,0.453000009,0.335999995
Wall Street: Money Never Sleeps ,0.655599988,0.272599997,0.477000004
Bad Lieutenant: Port of Call New Orleans ,0.494099998,0.563799998,0.531700009
Die Hard ,0.162199996,0.673399985,0.473799998
Pathology ,0.245499998,0.581,0.569000006
25th Hour ,0.510499999,0.341499999,0.413499996
My Cousin Vinny ,0.717500001,0.401500002,0.445499986
A Nightmare on Elm Street 3: Dream Warriors ,0.526499993,0.521999992,0.464000002
Observe and Report ,0.6058889,0.417666667,0.600111107
Steve Jobs ,0.694000006,0.541000009,0.717000008
People I Know ,0.659199989,0.404599994,0.604400003
The Rock ,0.494000018,0.222500004,0.549999982
The Ten ,0.561999977,0.25999999,0.405999988
The Looking Glass ,0.580000003,0.347666666,0.42233334
Mad Max Beyond Thunderdome ,0.161499999,0.838500023,0.358500004
Striptease ,0.606999993,0.917999983,0.60799998
Finishing the Game: The Search for a New Bruce Lee ,0.6308,0.532199997,0.489900002
Harry Potter and the Half-Blood Prince ,0.581000003,0.46466667,0.560999994
Jaws ,0.442499995,0.518999994,0.4375
Money Monster ,0.488499992,0.771499991,0.711500019
Cry Freedom ,0.355499994,0.621749997,0.405499995
Righteous Kill ,0.43925,0.736249998,0.779750004
Ninja Assassin ,0.187249998,0.921749994,0.640249997
Rugrats Go Wild ,0.410999998,0.681500003,0.597000003
Valentine ,0.888000011,0.61500001,0.50999999
Paranormal Activity 4 ,0.651999998,0.730800009,0.731599998
Head of State ,0.618249983,0.452999994,0.67975001
Role Models ,0.585749999,0.390500002,0.601750001
Life or Something Like It ,0.784200001,0.467599994,0.574799997
Raiders of the Lost Ark ,0.298999995,0.649999996,0.40533332
Corpse Bride ,0.466999985,0.682500005,0.405499995
Showdown in Little Tokyo ,0.343499988,0.554999992,0.452499986
Spy Game ,0.630333344,0.702333331,0.504666656
The Adventures of Rocky & Bullwinkle ,0.869749993,0.839499995,0.762249991
Blade ,0.377999991,0.601999998,0.593999982
Heaven Is for Real ,0.816249996,0.404999994,0.678000018
Unstoppable ,0.625,0.887000024,0.861999989
Dark City ,0.341499999,0.519749999,0.448750004
Fascination ,0.882499978,0.746749997,0.802249983
Predator 2 ,0.143000007,0.75999999,0.77700001
The Heat ,0.553333332,0.533333331,0.503999998
Fantasia 2000 ,0.898000002,0.694000006,0.43599999
Intolerable Cruelty ,0.106250001,0.719000012,0.501000002
The Hebrew Hammer ,0.329500005,0.643999994,0.560000002
Traffic ,0.323000014,0.559000015,0.518000007
Cast Away ,0.534000009,0.476500005,0.445500016
Trouble with the Curve ,0.274999997,0.614799988,0.35
The Brothers McMullen ,0.844000012,0.333499998,0.57100001
Disaster Movie ,0.532666658,0.626000007,0.458666662
51 Birch Street ,0.577999979,0.334999993,0.390000001
Beavis and Butt-Head Do America ,0.475999991,0.496333341,0.512000014
Take Shelter ,0.675999999,0.369000003,0.528999999
Get Rich or Die Tryin' ,0.509714296,0.689571415,0.625999991
Beer League ,0.624000013,0.496999994,0.481000006
The Switch ,0.5,0.537999988,0.509000003
Johnson Family Vacation ,0.721666654,0.454333335,0.546000004
Last Holiday ,0.897000015,0.495666683,0.616666675
Sideways ,0.787999988,0.245000005,0.291000009
Dogma ,0.529999971,0.460000008,0.718999982
Love the Coopers ,0.895777775,0.489555551,0.652666668
500 Days of Summer ,0.765499979,0.320999995,0.469500005
Meet the Parents ,0.778799987,0.477199996,0.671199989
Star Trek VI: The Undiscovered Country ,0.646800005,0.442000002,0.50660001
Ex Machina ,0.25,0.519999981,0.305999994
Moonrise Kingdom ,0.713999987,0.546999991,0.910000026
Iron Man ,0.558500012,0.49833334,0.650166675
Wall Street ,0.505499989,0.287,0.453500003
The Battle of Shaker Heights ,0.463499993,0.768749997,0.652249992
The Ultimate Gift ,0.736000001,0.613199991,0.592400008
The Blair Witch Project ,0.590000004,0.559,0.710749999
Dogtown and Z-Boys ,0.646000028,0.39199999,0.444999993
Step Up Revolution ,0.48633333,0.524000009,0.505999992
The Talented Mr. Ripley ,0.949000001,0.620999992,0.874500006
The Rage: Carrie 2 ,0.416400003,0.626799995,0.54659999
Requiem for a Dream ,0.759499989,0.318499997,0.404999994
About Last Night ,0.691666663,0.447000007,0.541000009
Star Trek: Nemesis ,0.592250004,0.539250009,0.55650001
Draft Day ,0.578499988,0.314500004,0.370000005
Before Midnight ,0.561999977,0.469999999,0.545000017
Casino Royale ,0.669,0.557000011,0.663500011
Happy Gilmore ,0.979999989,0.733500004,0.811000019
The General's Daughter ,0.689999986,0.394599998,0.596999997
My Super Ex-Girlfriend ,0.601999998,0.64866666,0.563333313
Blood and Chocolate ,0.551999994,0.582000002,0.501499996
The Piano ,0.703999996,0.342999995,0.437999994
The Time Machine ,0.598000002,0.352999997,0.584600019
That's My Boy ,0.646000028,0.39199999,0.444999993
Casino ,0.541999996,0.684000015,0.568000019
Jumper ,0.61500001,0.335999995,0.481000006
The Hitchhiker's Guide to the Galaxy ,0.619,0.530799985,0.614399993
The Green Hornet ,0.513999999,0.449999988,0.416500002
Sucker Punch ,0.253499992,0.682250008,0.471749999
Daddy Day Care ,0.700166663,0.396000003,0.533166667
Meek's Cutoff ,0.481500015,0.329999998,0.358000003
Star Wars: Episode IV - A New Hope ,0.730272731,0.490454555,0.584909095
"Happy, Texas ",0.979999989,0.733500004,0.811000019
Femme Fatale ,0.220500001,0.698999986,0.533250004
Sinbad: Legend of the Seven Seas ,0.780666669,0.378999988,0.570666661
Miss March ,0.470000009,0.369333342,0.371000002
Mission to Mars ,0.522666653,0.579333345,0.549333339
RED 2 ,0.28899999,0.427499995,0.397
Our Idiot Brother ,0.404200007,0.490799999,0.313800003
The Boy in the Striped Pajamas ,0.649200004,0.278799996,0.339999998
The First Wives Club ,0.664666673,0.549333314,0.590666672
Criminal ,0.071500001,0.846499979,0.554499984
Sleepers ,0.639999986,0.153999999,0.254000008
October Baby ,0.837000012,0.36500001,0.455000013
Lara Croft Tomb Raider: The Cradle of Life ,0.527800003,0.519600004,0.489199996
Young Frankenstein ,0.811999977,0.519999981,0.537
In the Valley of Elah ,0.728999972,0.305999994,0.386000007
Pacific Rim ,0.568499982,0.257500008,0.440999985
Recess: School's Out ,0.545600009,0.452600002,0.478400004
The Big Wedding ,0.762999997,0.588,0.605000004
Blades of Glory ,0.663000003,0.668500006,0.705499977
Gone Girl ,0.516000003,0.401000015,0.316499993
From a Whisper to a Scream ,0.367749996,0.586750001,0.40699999
Primer ,0.625,0.363000005,0.688000023
The Outsiders ,0.398000002,0.549000025,0.446999997
Dark Water ,0.389199996,0.392199995,0.418599999
The Interview ,0.5625,0.752999991,0.717500001
On Deadly Ground ,0.385333342,0.533166662,0.508000006
Super Troopers ,0.650999993,0.678499997,0.746499985
Duplex ,0.592000008,0.451999992,0.467000008
The Color of Money ,0.78328572,0.437571423,0.451285716
The Grey ,0.347000003,0.140000001,0.294999987
Little Shop of Horrors ,0.440200008,0.587800008,0.450999999
We Are Your Friends ,0.917333345,0.440333327,0.598666668
Arthur Christmas ,0.958999991,0.519999981,0.740999997
27 Dresses ,0.75999999,0.300000012,0.344999999
Jack the Giant Slayer ,0.416000007,0.648500003,0.642500006
Halloween 4: The Return of Michael Myers ,0.601999998,0.412,0.463
Dazed and Confused ,0.224833336,0.669833332,0.259000006
The Impossible ,0.161499999,0.567499995,0.3565
The Man with the Iron Fists ,0.523000009,0.523125004,0.610250007
Stir of Echoes ,0.534333348,0.616000007,0.452000012
Beyond the Valley of the Dolls ,0.728999972,0.313500002,0.35800001
Josie and the Pussycats ,0.541000009,0.289999992,0.195999995
Crazy Heart ,0.598400012,0.650599998,0.541600007
Johnny English Reborn ,0.801999986,0.617999971,0.736999989
The Hunger Games ,0.571333346,0.658333341,0.437333335
All Is Bright ,0.914000005,0.575000018,0.736000001
The Horse Whisperer ,0.557666659,0.364333332,0.367666652
Stolen ,0.156000003,0.646000028,0.307999998
The Yellow Handkerchief ,0.583666662,0.257666667,0.307999993
Not Another Teen Movie ,0.724499986,0.544250011,0.487750001
Letters to Juliet ,0.595249996,0.286750004,0.404749997
Legal Eagles ,0.677166661,0.450999995,0.799000015
Pulse ,0.507000029,0.412,0.492000014
Garden State ,0.743999978,0.35983333,0.498833333
Master and Commander: The Far Side of the World ,0.581545448,0.562909088,0.788999996
Where the Heart Is ,0.866000017,0.500666668,0.710666676
House Party 2 ,0.77033335,0.426333323,0.557000001
The Back-up Plan ,0.679500006,0.435000002,0.625749983
Eve's Bayou ,0.5405,0.404499993,0.381999999
The Good Night ,0.794499993,0.393666665,0.581499994
Star Wars: Episode II - Attack of the Clones ,0.427000001,0.665400007,0.588600007
Envy ,0.239999995,0.703999996,0.426999986
Road to Perdition ,0.489333337,0.502666682,0.465333333
Phone Booth ,0.629999995,0.372000009,0.364000008
Cloud Atlas ,0.561500009,0.211749997,0.380500004
Hop ,0.449999988,0.519999981,0.426999986
Factory Girl ,0.620000005,0.536000013,0.563000008
